,Unnamed: 0,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV (deg),DP (psi)
703,703,174.34900000000002,38.9526,27.6395,125.21511679999999,14.4393,2.4648,3953.1940000000004,25.5173,6.6549,11.313099999999995
704,704,174.597,39.3424,27.1427,126.2546536,15.2178,2.4871,4255.5605,25.3365,7.2432,12.199699999999995
705,705,174.845,40.3906,26.2237,124.944744,16.6874,2.459,4399.8593,25.4149,7.8338,14.166899999999998
706,706,175.104,41.7085,25.5572,125.8024784,17.8314,2.4774,4693.9541,23.955,8.4467,16.1513
707,707,175.352,42.8577,25.2018,128.0633544,18.9433,2.5259,4907.7343,24.2396,8.4868,17.655900000000006
708,708,175.6,43.0223,25.1816,128.55748400000002,19.1762,2.5365,4978.7573,24.3327,8.4868,17.840700000000005
709,709,175.84799999999998,43.0909,25.3219,126.59495040000002,19.2361,2.4944,4988.0288,24.1587,8.4868,17.769000000000002
710,710,176.09599999999998,43.1253,25.2765,125.35030319999998,19.2783,2.4677,4997.3349,23.9267,8.4868,17.848800000000004
711,711,176.345,43.0829,25.2381,129.62032879999998,19.340999999999998,2.5593,5022.0971,24.3503,8.4868,17.844800000000006
712,712,176.593,42.9778,25.2068,128.9863512,19.2308,2.5457,5006.6757,24.3854,8.4868,17.771
713,713,176.842,43.2131,25.3906,125.8024784,19.2521,2.4774,4994.0073,24.2725,8.4868,17.822499999999994
714,714,177.09,43.2162,25.3139,128.674024,19.3112,2.539,5014.0395,24.7427,8.4868,17.9023
715,715,177.34,43.1384,25.3452,124.2874584,19.3241,2.4449,5004.6708,24.4462,8.4868,17.7932
716,716,177.58700000000002,43.1525,25.3381,128.6041,19.2497,2.5375,4999.3334,24.4856,8.4868,17.814400000000006
717,717,177.835,43.1111,25.3189,128.3803432,19.2766,2.5327,5009.3505,24.2997,8.4868,17.7922
718,718,178.083,43.1556,25.3189,125.1918088,19.2989,2.4643,5006.6757,24.5627,8.4868,17.8367
719,719,178.338,43.1243,25.3553,125.71390799999999,19.3444,2.4755,5007.3442,24.2377,8.4868,17.769000000000002
720,720,178.585,43.0758,25.2442,123.47634000000001,19.2877,2.4275,5008.0126,24.7971,8.4868,17.8316
721,721,178.833,43.1465,25.3684,129.5317584,19.2833,2.5574,5009.3505,24.4168,8.4868,17.778100000000006
722,722,179.08,43.0869,25.2502,127.858244,19.3294,2.5215,5009.3505,24.6464,8.4868,17.8367
723,723,179.329,43.1455,25.3341,128.71597839999998,19.2497,2.5399,5012.6987,24.2725,8.4868,17.8114
724,724,179.577,43.1586,25.3936,125.6906,19.2458,2.475,5002.6679,24.5469,8.4868,17.765
725,725,179.825,43.201,25.331,125.5787216,19.3534,2.4726,5020.08,24.5945,8.4868,17.87
726,726,180.072,43.093999999999994,25.3563,125.73255440000001,19.3381,2.4759,5012.0288,24.4285,8.4868,17.7377
727,727,180.31900000000002,43.1424,25.3916,123.18265919999999,19.2218,2.4212,4993.3422,24.2576,8.4868,17.7508
728,728,180.56799999999998,43.1697,25.3512,125.03331440000001,19.2346,2.4609,4996.6689,24.6085,8.4868,17.8185
729,729,180.81599999999997,43.1192,25.3411,126.2080376,19.3502,2.4861,5013.3691,24.7447,8.4868,17.7781
730,730,181.065,43.0616,25.3108,122.11981440000001,19.2729,2.3984,4999.3334,24.9559,8.4868,17.750799999999995
731,731,181.313,43.0354,25.2634,125.21511679999999,19.2671,2.4648,4988.6923,24.5489,8.4868,17.772000000000006
732,732,181.56099999999998,43.1243,25.324,126.30126960000001,19.3098,2.4881,5010.02,24.2624,8.4868,17.800299999999996
733,733,181.81,43.2151,25.4976,126.5017184,19.3328,2.4924,5010.6894,24.3815,8.4868,17.7175
734,734,182.05900000000003,43.1768,25.4795,125.5087976,19.248,2.4711,4997.3349,24.3698,8.4868,17.6973
735,735,182.30700000000002,43.1374,25.3997,130.5946032,19.2494,2.5802,4997.3349,24.6724,8.4868,17.7377
736,736,182.555,43.0788,25.331,131.4523376,18.8784,2.5986,4951.8022,24.5014,8.4868,17.7478
737,737,182.81,43.1374,25.5269,132.35668800000002,18.6971,2.6180000000000003,4901.9609,24.529,8.4868,17.6105
738,738,183.058,43.0263,25.4522,137.9599312,18.2436,2.7382,4837.4614,24.0821,8.4868,17.574099999999998
739,739,183.30599999999998,42.8324,25.3957,139.6101376,17.8285,2.7736,4783.7734,24.529,8.4868,17.4367
740,740,183.554,42.9021,25.5683,143.7682848,17.3372,2.8628,4705.7348,24.46,8.4868,17.333799999999997
741,741,183.80900000000003,42.8405,25.5835,150.793316,16.9211,3.0135,4660.7011,24.4777,8.4868,17.256999999999998
742,742,184.05700000000002,42.8203,25.6067,144.826468,16.7468,2.8855,4588.8398,24.3347,8.4868,17.213600000000003
743,743,184.304,42.7425,25.6047,155.221836,16.2555,3.1085,4505.0454,24.2106,8.4868,17.1378
744,744,184.55200000000002,42.6678,25.5784,156.9186584,15.7081,3.1449,4430.5292,24.2049,8.4868,17.0894
745,745,184.8,42.5789,25.6148,157.412788,15.5273,3.1555,4400.892,24.3659,8.4868,16.9641
746,746,185.049,42.5143,25.5663,166.4050144,15.0626,3.3484,4332.7558,24.4187,8.4868,16.948
747,747,185.297,42.5668,25.635,163.2444496,14.9967,3.2806,4292.0913,24.3327,8.4868,16.9318
748,748,185.55,42.5002,25.6824,169.3651304,14.513,3.4119,4202.1513,24.3835,8.4868,16.8178
749,749,185.798,42.3113,25.5552,173.99876079999999,14.0547,3.5113,4187.1372,24.529,8.4868,16.756100000000004
750,750,186.046,42.3719,25.6814,171.7145768,13.909,3.4623,4117.7114,24.9712,8.4868,16.690499999999997
751,751,186.296,42.4063,25.7137,175.8307696,13.7142,3.5506,4047.9274,24.6784,8.4868,16.692600000000002
752,752,186.544,42.3639,25.6602,175.6489672,13.3843,3.5467,4021.8789,24.7105,8.4868,16.7037
753,753,186.792,42.272,25.6511,178.5205128,13.3511,3.6083,4013.7001,24.6644,8.4868,16.6209
754,754,187.041,42.3447,25.6612,174.9031112,13.2038,3.5307,4011.9824,24.6764,8.4868,16.683500000000002
755,755,187.293,42.3043,25.7047,177.387744,13.3213,3.5839999999999996,4023.1735,24.531,8.4868,16.5996
756,756,187.541,42.2477,25.5996,178.879456,13.3717,3.616,4012.4116,24.4619,8.4868,16.648100000000003
757,757,187.78799999999998,42.4032,25.7622,175.08491360000002,13.1962,3.5346,3997.0156,24.4325,8.4868,16.641
758,758,188.03599999999997,42.4456,25.743000000000002,173.7936504,13.3099,3.5069,4009.8374,24.6624,8.4868,16.7026
759,759,188.285,42.2922,25.6915,170.2694808,13.2774,3.4313,4020.1542,24.3659,8.4868,16.6007
760,760,188.53400000000002,42.3871,25.7309,177.48097600000003,13.2777,3.5860000000000003,4006.0026,24.4797,8.4868,16.6562
761,761,188.78099999999998,42.3578,25.7653,173.7936504,13.3106,3.5069,4007.2666,24.2241,8.4868,16.592499999999998
762,762,189.028,42.3255,25.7168,174.0453768,13.3366,3.5123,4020.1542,24.958000000000002,8.4868,16.6087
763,763,189.27900000000002,42.4265,25.7753,175.6489672,13.331,3.5467,4005.9821,24.3659,8.4868,16.651199999999996
764,764,189.52700000000002,42.3083,25.6633,175.60235120000002,13.3029,3.5457,4004.6987,24.2357,8.4868,16.645000000000003
765,765,189.775,42.3861,25.6925,171.1272152,13.6977,3.4497,4054.9309,24.2686,8.4868,16.6936
766,766,190.023,42.4992,25.7955,170.744964,13.8254,3.4415,4100.6015,24.3561,8.4868,16.7037
767,767,190.27,42.3285,25.5966,169.5469328,13.908,3.4158,4116.3554,24.3016,8.4868,16.7319
768,768,190.525,42.3548,25.635,169.253252,14.2619,3.4095,4170.3735,24.6924,8.4868,16.719799999999996
769,769,190.773,42.4042,25.537,163.286404,14.6574,3.2815,4231.5502,24.6564,8.4868,16.867200000000004
770,770,191.021,42.383,25.4815,162.7223504,15.0425,3.2694,4286.6943,24.6604,8.4868,16.901500000000002
771,771,191.269,42.5133,25.5744,159.9440368,15.3426,3.2098,4353.3784,24.8316,8.4868,16.9389
772,772,191.52200000000002,42.5951,25.6683,156.5550536,15.5239,3.1371,4388.0175,24.5886,8.4868,16.926800000000004
773,773,191.77,42.6274,25.533,153.1194544,16.114,3.0634,4486.1826,24.531,8.4868,17.0944
774,774,192.019,42.7042,25.5572,147.76327600000002,16.4596,2.9485,4533.3657,24.288,8.4868,17.147000000000002
775,775,192.267,42.7224,25.6097,145.9592368,16.5507,2.9098,4554.8403,24.6264,8.4868,17.1127
776,776,192.52,42.7274,25.5037,149.4600984,16.7369,2.9849,4583.7915,24.288,8.4868,17.223700000000004
777,777,192.768,42.788000000000004,25.5491,146.0244992,17.1198,2.9112,4638.7924,24.2184,8.4868,17.238899999999994
778,778,193.016,42.8243,25.5683,143.6750528,17.2272,2.8608,4662.4394,24.4856,8.4868,17.256
779,779,193.264,42.7213,25.3472,141.5493632,17.6183,2.8152,4731.8613,24.46,8.4868,17.3741
780,780,193.518,42.8253,25.4381,137.84805279999998,17.6804,2.7358,4752.2495,24.3347,8.4868,17.3872
781,781,193.766,42.9021,25.4673,134.50102399999997,18.0873,2.6639999999999997,4813.246,24.4325,8.4868,17.434799999999996
782,782,194.014,42.9011,25.3896,135.88085759999998,18.230999999999998,2.6936,4830.6069,24.3503,8.4868,17.511499999999998
783,783,194.262,42.9809,25.3714,129.57371279999998,18.6789,2.5583,4903.2426,24.2435,8.4868,17.609499999999993
784,784,194.50900000000001,43.0869,25.4734,134.1187728,18.7458,2.6558,4924.4912,24.0612,8.4868,17.6135
785,785,194.75900000000001,43.0768,25.3482,125.7558624,19.1171,2.4764,4974.1342,24.3854,8.4868,17.7286
786,786,195.007,43.0697,25.3532,127.04712560000002,19.2266,2.5041,4996.0034,24.4856,8.4868,17.716499999999996
787,787,195.255,43.1263,25.3452,123.7933288,19.2969,2.4343,5008.0126,24.1875,8.4868,17.781100000000006
788,788,195.503,43.1071,25.3229,125.8024784,19.4086,2.4774,5019.4082,24.3386,8.4868,17.784200000000006
789,789,195.755,43.1758,25.2947,124.4925688,19.375,2.4493,5023.4428,24.6784,8.4868,17.881100000000004
790,790,196.003,43.0697,25.2492,123.70009680000001,19.3228,2.4323,5014.7099,24.6144,8.4868,17.8205
791,791,196.25099999999998,43.098,25.2442,127.49930079999999,19.3207,2.5138,5011.3588,24.7125,8.4868,17.8538
792,792,196.49900000000002,43.1545,25.3785,127.92816800000001,19.2833,2.523,5016.0512,24.6244,8.4868,17.776
793,793,196.747,43.0243,25.1957,125.0566224,19.3054,2.4614,5003.3354,24.2582,8.4868,17.828599999999994
794,794,196.995,43.0576,25.325,127.3408064,19.3018,2.5104,5011.3588,24.5508,8.4868,17.7326
795,795,197.243,43.201,25.4815,125.77917040000001,19.2092,2.4769,4994.6723,24.1721,8.4868,17.7195
796,796,197.49200000000002,43.1162,25.3936,124.17558,19.2848,2.4425,5011.3588,24.6464,8.4868,17.7226
797,797,197.739,43.1051,25.3795,125.2384248,19.277,2.4653,5001.3334,24.3796,8.4868,17.7256
798,798,197.988,43.1586,25.4189,125.2850408,19.2446,2.4663,4991.3481,24.8093,8.4868,17.7397
799,799,198.236,43.1636,25.3573,126.41314799999999,19.3035,2.4905,5007.3442,24.5112,8.4868,17.806300000000004
800,800,198.483,43.1152,25.3421,127.5878712,19.2572,2.5157,5005.3388,24.4501,8.4868,17.773100000000003
801,801,198.732,43.1273,25.3623,128.3803432,19.3464,2.5327,5007.3442,24.3678,8.4868,17.764999999999993
802,802,198.988,43.1707,25.4068,128.4456056,19.285,2.5341,5008.0126,24.3991,8.4868,17.763899999999996
803,803,199.235,43.1586,25.3906,127.6111792,19.3156,2.5162,5013.3691,24.529,8.4868,17.768
804,804,199.482,43.0334,25.2906,126.2779616,19.3105,2.4876,5019.4082,24.5647,8.4868,17.7428
805,805,199.73,43.0,25.2896,123.3644616,19.2683,2.4251,5006.6757,24.3327,8.4868,17.7104
806,806,199.981,43.2505,25.3906,124.222196,19.3386,2.4435,5006.6757,24.6444,8.4868,17.859900000000003
807,807,200.229,43.0162,25.2038,126.09615919999999,19.3544,2.4837,5025.4624,24.8926,8.4868,17.812399999999997
808,808,200.477,43.1606,25.3421,127.4060688,19.2514,2.5118,5006.0073,24.5786,8.4868,17.818500000000004
809,809,200.725,43.097,25.3664,128.650716,19.2274,2.5385,5000.0,24.5132,8.4868,17.730600000000006
810,810,200.977,43.1222,25.324,126.7720912,19.4147,2.4982,5026.8095,24.6824,8.4868,17.798199999999994
811,811,201.22400000000002,43.1344,25.3189,126.45976399999999,19.3631,2.4915,5022.0971,24.7406,8.4868,17.8155
812,812,201.472,43.1707,25.43,124.944744,19.3216,2.459,5010.6894,24.7145,8.4868,17.740699999999997
813,813,201.71900000000002,43.098,25.3553,127.20562,19.2899,2.5075,5022.0971,24.5906,8.4868,17.7427
814,814,201.967,43.1667,25.3664,127.67644159999999,19.333,2.5176,5021.4248,24.3898,8.4868,17.8003
815,815,202.215,43.1091,25.3128,123.6767888,19.3381,2.4318,5020.7524,24.7584,8.4868,17.7963
816,816,202.463,43.1909,25.3866,126.97720160000001,19.2371,2.5026,5009.3505,24.0412,8.4868,17.804299999999994
817,817,202.715,43.1687,25.3452,125.620676,19.3587,2.4735,5016.7221,24.4462,8.4868,17.823500000000006
818,818,202.963,43.1535,25.4219,124.83286559999999,19.2877,2.4566,5011.3588,24.5925,8.4868,17.7316
819,819,203.21099999999998,43.0808,25.2906,125.5087976,19.2601,2.4711,5014.0395,24.3347,8.4868,17.790200000000006
820,820,203.458,43.0657,25.3674,128.1985408,19.2775,2.5288,5006.0073,24.3698,8.4868,17.6983
821,821,203.71099999999998,43.1172,25.3482,127.08908,19.2969,2.505,5017.3935,24.5112,8.2099,17.769000000000002
822,822,203.959,42.9526,25.9026,127.6111792,19.2055,2.5162,4992.0126,24.7992,7.6216,17.049999999999994
823,823,204.207,41.5843,26.6983,127.7696736,18.3204,2.5196,4841.2084,25.3513,7.0325,14.886
824,824,204.454,40.5048,27.4961,125.8910488,17.1545,2.4793,4599.5336,25.5151,6.4434,13.008700000000005
825,825,204.701,39.9534,27.8415,127.0005096,16.4616,2.5031,4352.873,25.7072,5.8579,12.111900000000002
826,826,204.94799999999998,38.9961,28.3292,125.1685008,15.1283,2.4638,4214.9038,25.5023,5.2696,10.666899999999998
827,827,205.196,38.3417,28.6463,124.5578312,13.7954,2.4507,3868.7712,25.9419,4.6806,9.695400000000003
828,828,205.45,38.0155,28.7331,121.4625288,13.0668,2.3843,3774.5344,25.9264,4.0784,9.282400000000004
829,829,205.697,37.8115,28.9523,126.73013680000001,12.6434,2.4973,3559.9013,26.4084,3.4905,8.859200000000003
830,830,205.945,37.3642,29.2492,126.38984,11.5315,2.49,3424.3447,26.2487,2.9006,8.114999999999998
831,831,206.192,36.8704,29.436999999999998,124.222196,10.4762,2.4435,3278.2585,26.5653,2.3111,7.433399999999995
832,832,206.44400000000002,36.7037,29.7107,123.88189919999999,9.4212,2.4362,2941.6379,26.7947,1.7121,6.992999999999999
833,833,206.69099999999997,36.4947,29.7702,123.45303200000001,8.7741,2.427,2775.3107,26.6748,1.1266,6.724500000000003
834,834,206.938,36.2433,29.9964,124.15227199999998,7.7611,2.4419999999999997,2593.361,26.2942,0.5399,6.2468999999999975
835,835,207.185,35.9797,30.0681,120.94509120000001,6.6118,2.3732,2380.9523,26.3511,-0.0052,5.9116
836,836,207.43400000000003,35.8141,30.0712,125.93766480000001,5.8944,2.4803,2203.8081,27.2145,-0.0044,5.742900000000002
837,837,207.68200000000002,35.7989,30.0217,123.5416024,5.6705,2.4289,2203.8081,26.4843,-0.0044,5.777200000000003
838,838,207.93,35.6737,29.9389,125.667292,5.6467,2.4745,2126.2695,26.5839,-0.0044,5.734799999999996
839,839,208.17700000000002,35.7212,29.951999999999998,126.45976399999999,5.6407,2.4915,2109.2299,26.4658,-0.0044,5.769200000000001
840,840,208.425,35.7575,29.9874,124.69301759999999,5.6356,2.4536,2122.2409,26.5421,-0.0044,5.7700999999999985
841,841,208.674,35.804,30.1368,128.80921039999998,5.5408,2.5419,2108.1628,26.4267,-0.0044,5.667200000000001
842,842,208.921,35.7969,29.9904,127.08908,5.5471,2.505,2103.5507,26.4359,-0.0044,5.8065
843,843,209.169,35.7767,29.9773,127.5412552,5.5105,2.5147,2098.6064,26.756999999999998,-0.0044,5.799399999999999
844,844,209.417,35.801,30.0621,127.20562,5.462999999999999,2.5075,2098.6064,26.8184,-0.0044,5.738900000000001
845,845,209.665,35.7434,29.9773,128.4456056,4.9676,2.5341,2078.4946,26.985,-0.0044,5.7661000000000024
846,846,209.91299999999998,35.7192,30.0065,128.9443968,4.8545,2.5448,1998.8273,26.899,-0.0044,5.7127000000000026
847,847,210.162,35.8272,30.1621,132.0163912,4.7941,2.6107,1984.5469,26.6351,-0.0044,5.665099999999999
848,848,210.41,35.8656,30.2014,131.8112808,4.7563,2.6063,1964.9968,26.3923,-0.0044,5.664200000000001
849,849,210.658,35.9383,30.2943,131.9045128,4.2474,2.6083,1964.9968,26.5583,-0.0044,5.6439999999999975
850,850,210.90599999999998,35.804,30.2509,131.31715119999998,4.0893,2.5957,1890.8470000000002,26.3374,-0.0044,5.5531000000000015
851,851,211.153,35.7858,30.1711,137.437832,3.6303,2.727,1827.6635,26.1629,-0.0044,5.614700000000003
852,852,211.40200000000002,35.7909,30.1095,138.38879839999998,3.529,2.7474,1742.2412,26.6071,-0.0044,5.6814
853,853,211.649,35.6737,30.0914,140.69162880000002,2.9376,2.7968,1742.2412,26.6374,-0.0044,5.5822999999999965
854,854,211.89700000000002,35.7555,30.1146,141.5726712,2.736,2.8157,1629.1597,26.2442,-0.0044,5.640899999999999
855,855,212.144,35.7444,30.2146,143.0876912,2.745,2.8482,1594.5233,26.1067,-0.0044,5.529799999999998
856,856,212.392,35.6808,30.160999999999998,145.2366888,2.6584,2.8943,1594.5233,26.7029,-0.0044,5.5197999999999965
857,857,212.641,35.6778,30.1146,140.6030584,2.6946,2.7949,1585.4226,25.83,-0.0044,5.5631999999999975
858,858,212.889,35.7505,30.2176,140.37464,2.6984,2.79,1578.8808,26.3944,-0.0044,5.5329000000000015
859,859,213.137,35.6788,30.1449,139.8105864,2.7583,2.7779,1578.8808,26.8136,-0.0044,5.533900000000003
860,860,213.385,35.7212,30.1863,141.4141768,2.6885,2.8123,1591.4781,26.4025,-0.0044,5.534900000000004
861,861,213.655,35.705999999999996,30.1732,146.0011912,2.2704,2.9107,1551.1892,26.5198,-0.0044,5.532800000000003
862,862,213.903,35.7131,30.2055,147.31576239999998,2.0436,2.9389,1551.1892,26.6258,-0.0044,5.5075999999999965
863,863,214.15,35.7454,30.2863,143.9687336,1.9658,2.8671,1467.8253,26.429000000000002,-0.0044,5.459099999999997
864,864,214.398,35.7,30.1742,147.6094432,1.9173,2.9452,1467.8253,26.3557,-0.0044,5.525800000000004
865,865,214.64700000000002,35.7697,30.2661,145.688864,1.9013,2.904,1444.6970000000001,26.2442,-0.0044,5.503599999999999
866,866,214.895,35.6889,30.1924,145.41382959999999,1.9578,2.8981,1446.9825,26.8089,-0.0044,5.4964999999999975
867,867,215.143,35.7333,30.2075,146.70509280000002,1.8599,2.9258,1446.9825,26.4106,-0.0044,5.5258
868,868,215.391,35.7666,30.2267,145.665556,1.8984,2.9035,1435.5166,26.3557,-0.0044,5.539899999999997
869,869,215.639,35.8989,30.4004,146.2296096,1.84,2.9156,1435.5166,26.4474,-0.0044,5.498499999999996
870,870,215.886,35.7495,30.26,147.6747056,1.9180000000000001,2.9466,1437.8282,26.5282,-0.0044,5.489499999999996
871,871,216.136,35.698,30.2045,145.3252592,1.9098,2.8962,1446.4802,26.5282,-0.0044,5.493500000000001
872,872,216.38400000000001,35.7515,30.2348,143.65174480000002,1.8393,2.8603,1446.4802,26.3671,-0.0044,5.5167
873,873,216.632,35.8424,30.3408,144.0619656,1.9057,2.8691,1443.2513,26.4474,-0.0044,5.501599999999996
874,874,216.88,35.7373,30.2762,143.90347119999998,1.9243,2.8657,1443.2513,26.4704,-0.0044,5.461099999999997
875,875,217.127,35.7848,30.2449,146.1829936,1.8892,2.9146,1438.4349,26.6025,-0.0044,5.539899999999997
876,876,217.37900000000002,35.8363,30.3489,140.444564,2.0404,2.7915,1462.2733,26.4474,-0.0044,5.487400000000001
877,877,217.627,35.8757,30.3751,140.3093776,2.5666,2.7886,1462.2733,26.3352,-0.0044,5.500600000000002
878,878,217.875,35.7939,30.3065,142.0248464,2.6131,2.8254,1564.1945,26.563000000000002,-0.0044,5.487400000000001
879,879,218.122,35.7131,30.1388,136.73859199999998,2.7556,2.7119999999999997,1564.1945,26.6211,-0.0044,5.574299999999997
880,880,218.37,35.705999999999996,30.1772,135.92747359999998,3.2098,2.6946,1590.8828,26.5885,-0.0044,5.528800000000004
881,881,218.618,35.7151,30.1328,134.9531992,3.8017,2.6737,1702.6879,26.374000000000002,-0.0044,5.5823
882,882,218.86599999999999,35.6545,29.9853,131.1120408,4.0588,2.5913,1824.4624,26.5259,-0.0044,5.6692
883,883,219.113,35.705999999999996,30.0086,127.5412552,4.5961,2.5147,1824.4624,26.6936,-0.0044,5.697400000000003
884,884,219.36,35.8202,30.1277,125.8257864,5.1169,2.4779,1930.8995,26.241999999999997,-0.0044,5.692499999999999
885,885,219.608,35.7101,29.9601,124.944744,5.4429,2.459,2037.1577,26.6398,-0.0044,5.7499999999999964
886,886,219.856,35.7666,30.0207,120.3344216,5.9604,2.3601,2108.9926,26.5282,-0.0044,5.745899999999995
887,887,220.105,35.8252,30.0742,117.69129439999999,6.0912,2.3034,2185.8242,26.6328,-0.0044,5.751000000000001
888,888,220.352,35.6707,29.8763,117.3276896,6.3765,2.2956,2229.6213,27.0715,-0.0044,5.794399999999996
889,889,220.59900000000002,35.806,29.9783,118.3439184,6.8607,2.3174,2311.1057,26.5074,-0.0044,5.8276999999999965
890,890,220.847,35.8605,30.0187,114.1671248,7.0893,2.2278,2350.2131,26.4336,-0.0044,5.841800000000003
891,891,221.095,35.8666,29.9692,110.43784480000001,7.4741,2.1478,2426.8703,26.9491,-0.0044,5.8973999999999975
892,892,221.34400000000002,35.8555,29.953000000000003,108.2235848,7.8239,2.1003,2485.4189,26.3717,-0.0044,5.9025
893,893,221.592,35.9292,29.9894,103.6132624,8.2565,2.0014,2563.9272,26.5305,-0.0044,5.939800000000003
894,894,221.83900000000003,35.9474,29.9096,102.0749344,8.7281,1.9684,2609.0585,26.8018,-0.0044,6.037800000000002
895,895,222.08599999999998,35.9262,29.949,103.6831864,8.9518,2.0029,2692.9982,26.4889,-0.0044,5.9772
896,896,222.334,35.9676,29.9015,98.14520560000001,9.5143,1.8841,2779.0129,26.4681,-0.0044,6.066099999999999
897,897,222.583,35.9635,29.8127,94.621036,10.1653,1.8085,2829.548,26.5097,-0.0044,6.150800000000004
898,898,222.83900000000003,36.0736,29.8591,91.3206232,10.3895,1.7377,2963.4897,26.358,-0.0044,6.2144999999999975
899,899,223.088,36.1574,29.9439,91.88467680000001,10.8214,1.7498,3026.8786,26.1292,-0.0044,6.2135000000000025
900,900,223.33599999999998,36.0686,29.748,85.4470072,11.2011,1.6117,3047.0463,26.7546,-0.0044,6.320600000000002
901,901,223.585,36.0494,29.7601,82.1465944,11.4702,1.5409,3109.9685,26.8539,-0.0044,6.289299999999997
902,902,223.834,36.2948,30.0166,82.9623744,11.7675,1.5584,3187.9621,26.0397,-0.0044,6.278200000000003
903,903,224.083,36.3049,29.953000000000003,81.9881,12.110999999999999,1.5375,3246.7531,26.475,-0.0044,6.351900000000003
904,904,224.333,36.1564,29.7571,81.2002896,12.1883,1.5206,3265.1284,26.6538,-0.0044,6.3992999999999975
905,905,224.582,36.1342,29.7016,82.10464,12.2423,1.54,3275.9675,26.9133,-0.0044,6.432600000000001
906,906,224.831,36.1433,29.7692,81.42404640000001,12.1771,1.5254,3269.1135,26.8753,-0.0044,6.374100000000002
907,907,225.08,36.213,29.8207,80.4078176,12.1832,1.5036,3272.8225,26.276,-0.0044,6.392300000000002
908,908,225.329,36.2695,29.9126,78.7576112,12.1795,1.4682,3261.4367,26.5051,-0.0044,6.3569
909,909,225.579,36.2332,29.8258,82.3517048,12.2993,1.5453,3265.1284,26.8681,-0.0044,6.407399999999996
910,910,225.828,36.3362,29.8924,75.5737384,12.7256,1.3999,3323.5842,26.5259,-0.0044,6.4438
911,911,226.077,36.3796,29.8167,74.1239808,12.9694,1.3688,3409.0908,26.4681,-0.0044,6.562900000000003
912,912,226.326,36.2948,29.6884,72.86068719999999,13.3795,1.3417,3459.4096,26.997,-0.0044,6.606400000000002
913,913,226.579,36.3412,29.6622,73.7883456,13.3904,1.3616,3467.0856,26.3329,-0.0044,6.679000000000002
914,914,226.827,36.4402,29.7137,66.75865280000001,13.7735,1.2108,3498.1342,26.4866,-0.0044,6.726499999999998
915,915,227.076,36.317,29.5854,67.5744328,13.9943,1.2283,3553.1552,26.1854,-0.0044,6.7316
916,916,227.325,36.4695,29.7531,69.5369664,13.9638,1.2704,3560.5773,26.0575,-0.0044,6.7163999999999975
917,917,227.575,36.4745,29.7046,65.8776104,13.9791,1.1919,3567.6909,26.3397,-0.0044,6.7699
918,918,227.82299999999998,36.5078,29.7601,67.4159384,14.0833,1.2249,3578.2443,26.4336,-0.0044,6.747700000000003
919,919,228.072,36.3998,29.6965,66.4230176,14.0714,1.2036,3583.0307,26.4474,-0.0044,6.703299999999999
920,920,228.32,36.3917,29.6672,70.7163512,14.0081,1.2957,3576.1967,26.276,-0.0044,6.724499999999999
921,921,228.56799999999998,36.4786,29.7046,66.08272079999999,14.1114,1.1963,3582.6884,26.6631,-0.0044,6.774000000000001
922,922,228.817,36.5149,29.7379,65.066492,14.0617,1.1745,3584.0581,26.3534,-0.0044,6.7769999999999975
923,923,229.067,36.4341,29.6551,63.574780000000004,14.0675,1.1425,3582.0039,26.4635,-0.0044,6.779
924,924,229.31599999999997,36.4775,29.7127,67.68631119999999,14.0476,1.2307,3577.5615,25.6725,-0.0044,6.7647999999999975
925,925,229.565,36.5775,29.846,67.97999200000001,14.0489,1.237,3572.1088,26.8302,-0.0044,6.7315000000000005
926,926,229.81400000000002,36.4816,29.6935,66.9171472,14.0035,1.2142,3575.1740000000004,26.2058,-0.0044,6.7881
927,927,230.063,36.3665,29.5885,69.3365176,14.085,1.2661,3583.373,26.4106,-0.0044,6.778000000000002
928,928,230.317,36.4866,29.6763,68.16179439999999,14.0554,1.2409,3576.1967,26.3603,-0.0044,6.8103000000000025
929,929,230.565,36.424,29.6359,67.7748816,14.0452,1.2326,3575.8557,26.6725,-0.0044,6.7881
930,930,230.81900000000002,36.3907,29.6723,65.8776104,14.0491,1.1919,3575.5148,26.199,-0.0044,6.718400000000003
931,931,231.067,36.4321,29.6763,69.94718719999999,13.9522,1.2792,3567.6909,26.9778,-0.0044,6.755799999999998
932,932,231.315,36.4715,29.7187,68.795772,14.0389,1.2545,3570.7485,26.4084,-0.0044,6.7528000000000015
933,933,231.563,36.4695,29.6985,69.9891416,14.0186,1.2801,3578.5856,26.6025,-0.0044,6.770999999999997
934,934,231.812,36.4079,29.6874,70.8282296,13.9863,1.2981,3571.0883,26.2216,-0.0044,6.720499999999998
935,935,232.06099999999998,36.4826,29.7531,71.2337888,13.6739,1.3068,3510.9072,26.88,-0.0044,6.729499999999998
936,936,232.31099999999998,36.5078,29.8359,71.0986024,13.4483,1.3039,3479.6325,26.3946,-0.0044,6.6719000000000035
937,937,232.562,36.42,29.7844,77.3777776,12.9296,1.4386,3402.2863,26.7358,-0.0044,6.6356
938,938,232.81099999999998,36.1393,29.5683,78.98602960000001,12.8128,1.4731,3382.3395,26.8943,-0.0044,6.570999999999998
